listing_age,host_age,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,neighbourhood_cleansed,property_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,listing_age.1,mean_PriceRange_0.5,restaurants_cnt_0.5,mean_review_cnt_0.5,mean_starts_avg_0.5,mean_PriceRange_1,restaurants_cnt_1,mean_review_cnt_1,mean_starts_avg_1,mean_PriceRange_1.5,restaurants_cnt_1.5,mean_review_cnt_1.5,mean_starts_avg_1.5,mean_PriceRange_2,restaurants_cnt_2,mean_review_cnt_2,mean_starts_avg_2,mean_PriceRange_2.5,restaurants_cnt_2.5,mean_review_cnt_2.5,mean_starts_avg_2.5,mean_PriceRange_3,restaurants_cnt_3,mean_review_cnt_3,mean_starts_avg_3
0.4,3.019178082,3,80,99,0,5,1,District 19,house,4,1,1,2,78,1,1125,0,9,9,4.78,4.78,4.89,4.44,3.44,4.78,4.22,0,0.4,1.578947368,76,194.25,4.063184344,1.347305389,167,121.994012,3.835749339,1.282149712,521,119.9328215,3.738795853,1.36761488,914,153.5765864,3.728747965,1.389449185,1289,154.5880528,3.729528256,1.380397533,1459,149.0952707,3.731316412
0.282191781,4.191780822,1,100,98,0,19,1,District 17,house,6,1,1,2,179,2,1125,254,3,3,5,5,5,4.33,4.33,5,4.67,1,0.282191781,1.369565217,46,135.326087,3.753518825,1.448529412,136,167.8529412,3.729564005,1.45276873,307,151.7003257,3.771019241,1.450151057,662,168.223565,3.720819355,1.459696728,1253,158.3511572,3.653878489,1.438748336,1502,145.5226365,3.669979371
0.35890411,1.632876712,1,100,100,0,0,1,District 19,house,4,1,1,1,250,1,3,85,7,7,5,4.86,5,4.86,5,4.86,4.86,1,0.35890411,1.30075188,133,86.64661654,3.920107797,1.366666667,540,151.1796296,3.75830646,1.399293286,849,166.1908127,3.76494252,1.402896082,1174,162.2640545,3.757201659,1.379811184,1377,151.1873638,3.753669323,1.381578947,1596,149.5087719,3.73738884
0.254794521,6.528767123,1,100,67,0,1,1,District 2,private room,1,1.5,1,1,72,30,297,88,2,2,5,5,4.5,5,5,5,5,0,0.254794521,1,2,44,3.003614458,1.064516129,31,84.35483871,3.076602216,1.305555556,108,135.787037,3.609367567,1.334975369,203,115.6206897,3.787986298,1.307692308,481,99.35966736,3.715148359,1.382149047,1154,146.3752166,3.68338022
0.397260274,0.463013699,1,99,100,0,10,1,District 28,house,4,1,1,2,89,1,10,357,18,18,4.39,4.83,4.72,4.28,4.44,4.39,4.72,1,0.397260274,1.176470588,17,26,2.959810417,1.25,28,29.39285714,3.136357115,1.184210526,38,34.34210526,3.316985031,1.182608696,115,38.25217391,3.54948179,1.23030303,165,47.26666667,3.60536458,1.229571984,257,42.9922179,3.461083935
0.4,0.463013699,1,99,100,0,10,1,District 28,house,4,1,1,2,89,1,10,349,22,22,4.77,4.95,4.86,4.95,4.86,4.59,4.77,1,0.4,1.222222222,18,26.33333333,3.142505429,1.25,28,29.39285714,3.136357115,1.189189189,37,34.54054054,3.328555197,1.154545455,110,38.8,3.525520197,1.225609756,164,46.37195122,3.601575314,1.229571984,257,42.9922179,3.461083935
0.378082192,0.942465753,1,100,86,1,0,1,District 19,house,6,1,1,2,197,1,1125,136,26,26,5,5,5,4.92,5,5,4.96,0,0.378082192,1.617486339,183,264.9344262,3.791054449,1.409967846,622,183.7909968,3.733731603,1.403951701,911,165.5806806,3.730328919,1.417057903,1278,155.5852895,3.729422079,1.417843389,1558,155.4473684,3.753074558,1.398830409,1710,152.1450292,3.750046468
0.205479452,5.515068493,1,100,95,1,0,1,District 21,house,12,4,4,7,228,3,180,66,8,8,4.88,5,5,5,5,4.38,4.63,0,0.205479452,1,15,43.46666667,3.689523402,1.263157895,38,71.63157895,3.714925535,1.308196721,305,118.5409836,3.687497383,1.341860465,860,127.8906977,3.692552929,1.407435508,1318,150.3125948,3.711340775,1.405178446,1429,148.5087474,3.703430781
0.364383562,5.145205479,1,100,98,0,128,1,District 17,house,6,1,1,3,119,2,1125,103,7,7,4.71,4.71,4.57,4.71,4.71,4.57,4.29,1,0.364383562,1.346153846,52,126.4615385,3.638307504,1.447154472,123,167.4878049,3.743414094,1.436860068,293,152.2696246,3.782610406,1.461538462,624,167.4102564,3.738427342,1.461538462,1209,161.6914806,3.657362059,1.439839572,1496,145.5040107,3.670320746
0.301369863,6.295890411,1,100,99,1,1,1,District 2,house,12,2.5,3,12,275,2,365,197,17,17,5,5,5,5,5,4.59,4.76,0,0.301369863,1.176470588,17,52.94117647,2.263986679,1.108108108,37,110.7837838,3.333396886,1.335820896,134,141.4029851,3.682203342,1.26984127,252,100.468254,3.755663472,1.340086831,691,130.7192475,3.665678792,1.37510513,1189,154.6963835,3.695642406
0.402739726,0.463013699,1,99,100,0,10,1,District 30,house,4,1,1,2,89,1,10,353,14,14,4.71,4.86,4.71,5,4.71,4.71,5,1,0.402739726,1.333333333,3,13.33333333,4.609259259,1.2,30,27.93333333,3.164303678,1.177777778,45,36.24444444,3.454723144,1.163934426,122,37.45081967,3.572421676,1.213483146,178,42.5,3.495473594,1.228346457,254,42.75590551,3.470390973
0.320547945,0.463013699,1,99,100,0,10,1,District 28,house,4,1,1,2,89,1,10,355,12,12,4.5,4.83,4.67,5,4.92,4.08,4.5,1,0.320547945,1.2,15,26.86666667,2.917078068,1.25,28,29.39285714,3.136357115,1.184210526,38,34.34210526,3.316985031,1.154545455,110,38.8,3.525520197,1.23030303,165,47.26666667,3.60536458,1.229571984,257,42.9922179,3.461083935
0.339726027,0.849315068,1,99,94,0,35,1,District 20,house,10,3,3,4,119,1,365,353,7,7,4.71,4.86,4.71,4.86,4.71,4.57,4.43,1,0.339726027,1.280701754,57,114,4.08472288,1.167938931,131,94.25954198,3.994250718,1.219354839,155,101.5806452,3.973131124,1.259414226,239,96.20502092,3.81579074,1.32345679,405,88.70617284,3.705643457,1.418960245,654,114.059633,3.606782259
0.389041096,4.857534247,1,100,100,1,83,1,District 17,house,12,4,4,14,585,2,1125,187,26,26,4.88,4.81,4.58,5,4.85,4.92,4.81,1,0.389041096,1.625,40,219.15,3.909319457,1.486552567,409,182.5427873,3.724156073,1.444026341,1063,168.664158,3.673379316,1.427652733,1244,158.2395498,3.68589324,1.432773109,1428,156.5413165,3.701767146,1.399638336,1659,148.5961423,3.740192036
0.087671233,9.923287671,1,100,99,1,0,1,District 17,house,12,4,4,9,478,3,1125,57,5,5,5,5,5,5,5,5,5,1,0.087671233,1.703703704,81,239.2716049,3.918605175,1.496519722,431,179.9095128,3.694004658,1.446709917,1079,165.849861,3.676595277,1.426634769,1254,157.5566188,3.68422884,1.435699227,1423,157.1932537,3.710689881,1.396363636,1650,148.9909091,3.743364765
0.37260274,3.271232877,1,100,94,0,1,1,District 13,house,12,2.5,4,7,199,3,14,170,14,14,4.79,5,5,4.93,5,4.71,4.71,1,0.37260274,0,1,11,2.090909091,0,1,11,2.090909091,1,2,53,2.787559809,1.358490566,53,57.86792453,2.77564137,1.263157895,114,67.33333333,2.997745983,1.285714286,147,61.92517007,3.078259205
0.232876712,5.030136986,1,99,100,0,140,1,District 5,house,12,3.5,4,7,213,2,1125,345,3,3,5,4.67,5,5,5,5,5,1,0.232876712,1.666666667,3,73.33333333,3.981173762,1.158730159,63,51.07936508,3.610427021,1.204968944,161,94.80124224,3.702391007,1.242424242,363,118.1625344,3.882380981,1.255172414,435,117.9770115,3.882302615,1.290322581,744,119.8723118,3.79104645
0.378082192,4.857534247,1,100,100,1,83,1,District 17,house,12,4,4,13,293,2,1125,333,13,13,4.54,4.62,4.31,4.92,4.62,4.54,4.46,1,0.378082192,1.746835443,79,241.4177215,3.911483917,1.496519722,431,180.863109,3.707403137,1.443825441,1077,165.3156917,3.676914997,1.428003182,1257,157.4439141,3.684243076,1.434293746,1423,157.0660576,3.710951088,1.396729255,1651,149.0211993,3.743562819
0.378082192,5.145205479,1,100,98,0,128,1,District 17,house,12,4,4,7,377,2,1125,154,8,8,4.75,4.75,5,4.88,4.88,5,4.63,1,0.378082192,1.52,100,143.55,3.615292053,1.512328767,365,146.1589041,3.546171003,1.539291217,649,170.5947612,3.613968586,1.465767635,964,164.2593361,3.675723092,1.437189496,1409,150.4826118,3.688040283,1.437424058,1646,145.8699878,3.703184051
0.361643836,7.249315068,1,100,97,1,0,1,District 19,house,4,1,1,2,160,1,1125,38,16,16,5,4.94,4.94,4.94,5,4.88,4.94,1,0.361643836,1.528455285,246,250.6097561,3.783854255,1.4048,625,183.7136,3.723303466,1.40809628,914,165.2636761,3.725799221,1.419455253,1285,155.3143969,3.728680754,1.418589744,1560,155.9320513,3.75341662,1.398126464,1708,151.7581967,3.75021237
0.249315068,5.408219178,1,100,90,0,79,1,District 5,house,4,1,2,2,100,1,365,222,2,2,5,5,5,5,4.5,5,5,0,0.249315068,1.28125,64,171.84375,3.895567208,1.275700935,214,145.6962617,4.014859128,1.289473684,304,128.5098684,3.975001935,1.295264624,359,121.8830084,3.936020446,1.332917706,802,150.2468828,3.838351493,1.309708738,1030,137.4660194,3.797584806
0.397260274,5.408219178,1,100,90,0,79,1,District 21,house,11,2,4,6,155,1,365,260,18,18,4.44,4.33,4.72,4.61,4.72,4.11,4.33,0,0.397260274,1.515463918,97,103.7113402,3.456924297,1.456756757,370,139.1324324,3.552582939,1.433944069,1037,150.9431051,3.670382204,1.42571885,1252,157.264377,3.703529754,1.419770774,1396,155.030086,3.709491785,1.403553299,1576,150.8667513,3.73420632
0.197260274,0.789041096,1,100,93,1,25,1,District 18,house,4,1,1,1,112,1,180,348,14,14,4.93,5,4.79,4.86,4.86,4.93,5,1,0.197260274,1.833333333,12,190.25,3.495545882,1.554347826,92,114.8152174,3.535961923,1.498525074,339,115.2772861,3.596839741,1.496742671,614,138.4739414,3.62924359,1.483124397,1037,137.1909354,3.659769119,1.431333333,1500,137.786,3.689300097
0.191780822,0.789041096,1,100,93,1,25,1,District 18,house,4,1,1,1,115,1,180,271,19,19,4.58,4.68,4.74,4.37,4.58,4.68,4.63,1,0.191780822,1.833333333,12,190.25,3.495545882,1.554347826,92,114.8152174,3.535961923,1.498525074,339,115.2772861,3.596839741,1.496742671,614,138.4739414,3.62924359,1.483124397,1037,137.1909354,3.659769119,1.431333333,1500,137.786,3.689300097
0.197260274,0.789041096,1,100,93,1,25,1,District 18,house,4,1,1,1,94,1,180,352,10,10,4.2,4.4,4.3,4.2,4.1,4.5,4.1,0,0.197260274,1.833333333,12,190.25,3.495545882,1.554347826,92,114.8152174,3.535961923,1.498525074,339,115.2772861,3.596839741,1.496742671,614,138.4739414,3.62924359,1.483124397,1037,137.1909354,3.659769119,1.431333333,1500,137.786,3.689300097
0.197260274,0.789041096,1,100,93,1,25,1,District 18,house,4,1,1,1,101,1,180,344,23,23,4.48,4.74,4.78,4.52,4.48,4.48,4.57,1,0.197260274,1.833333333,12,190.25,3.495545882,1.554347826,92,114.8152174,3.535961923,1.498525074,339,115.2772861,3.596839741,1.496742671,614,138.4739414,3.62924359,1.483124397,1037,137.1909354,3.659769119,1.431333333,1500,137.786,3.689300097
0.339726027,2.838356164,1,100,100,0,1,1,District 2,house,10,3,3,10,554,1,1125,355,5,5,5,5,5,5,5,5,4.8,1,0.339726027,0.9,10,49.7,4.172376294,1.113636364,44,73.25,3.807613251,1.362416107,149,126.2080537,3.756428582,1.294117647,374,121.3903743,3.825702506,1.318128655,855,137.9368421,3.78053377,1.355537052,1201,147.6469609,3.754843586
0.279452055,6.693150685,1,100,99,1,20,1,District 17,house,8,3,3,5,275,3,30,349,2,2,5,5,5,5,5,5,5,0,0.279452055,1,30,70.23333333,4.318392723,1.222222222,81,98.43209877,4.052158516,1.31372549,255,140.9254902,3.853165091,1.405541562,794,180.5579345,3.737519937,1.401459854,1233,159.1500406,3.689855174,1.391359593,1574,146.5209657,3.729307332
0.397260274,7.301369863,1,100,98,0,135,1,District 2,house,12,4.5,4,4,267,1,365,358,7,7,5,5,5,5,5,5,5,1,0.397260274,0,0,0,0,1.5,2,64.5,3.142744893,1.103448276,29,39.55172414,2.544284761,1.066666667,45,72.02222222,3.067462861,1.25,108,118.3055556,3.465920808,1.294117647,238,102.5588235,3.725551146
0.367123288,5.802739726,1,99,100,0,31,1,District 21,house,10,2,3,6,206,2,29,246,8,8,4.75,5,5,4.88,5,4,4.5,1,0.367123288,1.461538462,26,81.34615385,3.599541397,1.418118467,287,133.4912892,3.550050365,1.397536394,893,142.8129899,3.694121053,1.419512195,1230,156.1495935,3.692994019,1.408208955,1340,152.1723881,3.703252123,1.404378622,1553,150.9678042,3.739956383
0.378082192,3.479452055,1,89,100,0,0,1,District 2,house,12,4,4,8,350,2,1125,81,11,11,4.91,4.91,5,4.91,5,4.64,4.82,1,0.378082192,0,0,0,0,1.5,2,64.5,3.142744893,1.076923077,26,42.69230769,2.542666349,1.071428571,56,70.23214286,3.034980512,1.317073171,123,124.9674797,3.535155478,1.285123967,242,98.78512397,3.730962671
0.254794521,4.802739726,1,100,100,0,0,1,District 5,house,4,1,1,2,85,1,1125,79,11,11,5,5,5,5,4.91,4.82,5,1,0.254794521,1.461538462,13,71.30769231,4.115362275,1.358208955,134,134.6865672,3.942285565,1.368271955,706,155.7053824,3.849140567,1.33436853,966,155.6583851,3.799517197,1.369105691,1230,158.4918699,3.778277455,1.364836692,1439,148.8832523,3.759492994
0.364383562,3.21369863,1,100,96,1,0,1,District 14,private room,2,1,1,1,71,1,14,64,28,28,5,5,4.96,5,5,5,5,1,0.364383562,0,0,0,0,1.384615385,13,125.0769231,3.767093652,1.205882353,68,72.91176471,3.338466719,1.231404959,121,80.91735537,3.182515432,1.301675978,179,74.98324022,3.194452617,1.295698925,186,73.11290323,3.178868288
0.224657534,2.421917808,1,98,99,0,59,1,District 21,house,10,4.5,4,8,316,1,1125,355,4,4,4.5,5,4.75,5,4.5,2.5,4,1,0.224657534,1.125,8,143.375,4.006992274,1.245614035,57,109.8245614,3.349879505,1.329842932,191,115.895288,3.777423481,1.284789644,309,100.8317152,3.728610712,1.401025641,975,148.8820513,3.658645271,1.387708649,1318,151.5508346,3.717955002
0.397260274,5.35890411,1,98,98,1,27,1,District 5,house,6,1,2,3,117,2,28,264,18,18,5,5,4.89,4.94,4.89,4.83,4.83,1,0.397260274,1.3,10,68.1,4.049554938,1.339805825,103,150.2524272,4.010018967,1.323104693,554,135.101083,3.886671244,1.316201117,895,147.5385475,3.800204466,1.355229041,1157,153.9152982,3.782021459,1.371490281,1389,151.3160547,3.764026674
0.378082192,3.967123288,1,100,100,1,0,1,District 6,house,12,4,4,12,473,2,365,314,15,15,5,5,4.93,5,4.93,4.93,4.87,1,0.378082192,1.220338983,59,87.3220339,3.834202296,1.241758242,182,149.7802198,3.959605919,1.266891892,296,130.5945946,3.977517257,1.282548476,361,120.9695291,3.931140751,1.303538175,537,132.3240223,3.842906558,1.305555556,972,141.56893,3.808223299
0.378082192,5.665753425,1,100,97,1,8,1,District 2,house,10,4,3,13,186,3,60,163,15,15,4.8,4.8,4.87,4.8,4.8,4.6,4.67,0,0.378082192,1,2,20.5,3.149425287,1.16,25,78.04,2.882385865,1.147540984,61,82.32786885,3.259449017,1.335135135,185,118.0540541,3.749403108,1.281456954,302,98.24834437,3.717777721,1.36202058,1069,131.8353601,3.683534784
0.35890411,6.232876712,1,100,100,1,33,1,District 19,house,6,2,2,3,229,2,90,146,17,17,4.71,4.94,4.88,4.94,5,4.69,4.69,1,0.35890411,1.317307692,104,99.20192308,3.977430031,1.344621514,502,142.6533865,3.754292802,1.381864623,783,163.844189,3.764038569,1.40811044,1159,163.1147541,3.761738825,1.385462555,1362,152.1798825,3.74897542,1.38044164,1585,148.4599369,3.733963723
0.320547945,9.084931507,1,100,99,1,2,1,District 18,house,2,1,1,1,143,1,365,0,8,8,5,5,5,5,5,5,5,1,0.320547945,1.574468085,47,175.2553191,3.649784616,1.517412935,201,170.4726368,3.722676777,1.536082474,485,182.9525773,3.689319673,1.480656506,853,157.7667057,3.652949794,1.454545455,1386,152.0324675,3.668095339,1.427581864,1588,142.7015113,3.682408092
0.380821918,4.969863014,1,100,82,0,0,1,District 5,private room,2,1,1,1,90,1,7,25,11,11,4.91,5,4.91,5,5,5,4.91,1,0.380821918,1.333333333,15,394.8666667,4.214849473,1.294117647,204,134.1176471,4.040813159,1.289115646,294,133.047619,3.982542692,1.339285714,784,149.9834184,3.835661932,1.329076621,1018,143.780943,3.796032295,1.34347478,1249,147.4731785,3.775887782
0.375342466,0.991780822,1,100,100,0,28,1,District 15,hotel,2,1,1,1,77,1,1125,362,13,13,4.46,4.38,4.85,4.46,4.85,4.23,4.62,1,0.375342466,0.818181818,11,44.18181818,3.73645332,0.741935484,31,43.29032258,3.879941412,1,65,40.83076923,3.571634926,0.991596639,119,37.94117647,3.68911044,1.039106145,179,52.01117318,3.748793793,1.189710611,311,87.03858521,3.826775117
0.383561644,0.991780822,1,100,100,0,28,1,District 15,hotel,2,1,1,1,77,1,1125,352,28,28,4.43,4.68,4.68,4.75,4.82,4.54,4.71,1,0.383561644,0.909090909,11,52.54545455,3.887855189,0.823529412,34,41.20588235,3.711116331,1,66,40.07575758,3.575095003,0.983471074,121,38.66942149,3.6724485,1.034682081,173,49.41040462,3.721275915,1.183391003,289,79.35294118,3.706586104
0.364383562,7.55890411,3,100,94,1,1,1,District 24,private room,2,1,1,1,150,2,30,360,20,20,5,5,5,5,5,5,4.95,0,0.364383562,1.666666667,9,118.1111111,3.467831823,1.637931034,58,124,3.61881476,1.441860465,258,112.7790698,3.668136915,1.450090744,551,125.0145191,3.649476064,1.473265074,879,120.9897611,3.638432182,1.472888889,1125,133.3253333,3.658141677
0.24109589,1.257534247,1,100,100,0,19,1,District 5,house,10,3,4,4,218,3,180,169,5,5,3.6,3.6,4.4,4,4,3.4,3.2,1,0.24109589,1.133333333,15,50.53333333,4.196924669,1.139534884,43,47.25581395,3.748342178,1.283783784,148,132.3310811,3.84930752,1.288840263,457,118.1619256,3.864554729,1.321709786,889,141.1147357,3.785229613,1.332463011,1149,149.0391645,3.773140313
0.279452055,0.391780822,1,100,100,0,1,1,District 5,house,12,3,4,8,187,2,28,335,7,7,5,5,5,5,5,4.57,4.86,0,0.279452055,1.133333333,15,50.53333333,4.196924669,1.136363636,44,51.88636364,3.634104,1.295652174,115,150.2086957,3.748605003,1.283105023,438,120.413242,3.866773981,1.318906606,878,139.3462415,3.785945297,1.328912467,1131,146.7126437,3.776612113
0.378082192,5.890410959,1,95,88,0,2,1,District 5,house,8,2.5,2,5,196,3,1125,79,16,16,4.81,4.69,4.69,4.88,4.75,4.56,4.63,0,0.378082192,1.333333333,15,57.46666667,4.047375474,1.166666667,42,63.97619048,4.041096623,1.331896552,232,137.8706897,3.816103801,1.303459119,636,122.6572327,3.799800044,1.315899582,956,143.8974895,3.794451746,1.357710652,1258,148.8600954,3.766294307
0.320547945,2.408219178,24,100,92,0,0,1,District 6,private room,2,1,1,1,120,2,35,339,16,16,5,5,5,5,5,4.88,4.75,0,0.320547945,1.287671233,73,112.0136986,4.020246427,1.37037037,189,144.8677249,4.016987592,1.360544218,588,169.5527211,3.838058084,1.329254727,899,148.3882091,3.850903183,1.345408593,1187,151.1642797,3.797595459,1.362800566,1414,151.1449788,3.772669774
0.356164384,0.608219178,3,82,89,0,13,1,District 2,house,2,1,1,1,106,2,1125,23,4,4,3.5,3.75,4.25,4.25,3.25,4.25,3,1,0.356164384,0.714285714,7,23.42857143,3.361638791,1.055555556,36,47.55555556,3.52273251,1.188235294,85,88.87058824,3.568574913,1.315555556,225,132.4088889,3.792053596,1.292719168,673,115.5958395,3.782646719,1.323929961,1028,141.3900778,3.751720039
0.339726027,0.849315068,1,99,94,0,35,1,District 5,house,6,3.5,3,3,129,1,365,353,9,9,4.78,4.78,4.67,5,4.67,4.67,4.56,1,0.339726027,1,3,42.66666667,4.272435897,1.064102564,78,64.11538462,3.71831403,1.23125,160,97.25,3.753834269,1.245179063,363,115.8044077,3.892842436,1.252380952,420,113.7214286,3.872727233,1.289437586,729,119.0041152,3.794307721
0.336986301,5.145205479,1,100,98,0,128,1,District 17,house,12,5.5,4,8,964,3,30,117,12,12,4.67,4.92,5,4.67,4.67,4.92,4.67,1,0.336986301,1.69047619,84,269.0952381,3.8790229,1.496932515,489,183.7423313,3.74026203,1.441231343,1072,164.2695896,3.679419637,1.426656151,1268,157.4818612,3.688863197,1.433844011,1436,156.7562674,3.71557088,1.396226415,1643,149.3584906,3.749066805
0.271232877,10.57260274,1,100,69,0,2,1,District 17,house,8,3,4,5,643,1,1125,173,5,5,4.2,4.2,4.6,4.6,4,5,3.6,0,0.271232877,1.627906977,43,288.0232558,3.995607382,1.565891473,129,175.3875969,3.653795224,1.526717557,262,162.019084,3.654621213,1.537634409,465,124.8666667,3.653340214,1.503626943,965,142.2953368,3.645143311,1.466517857,1344,153.5386905,3.658421974
0.021917808,11.18356164,1,100,100,0,0,1,District 16,house,3,1,1,1,150,2,6,310,1,1,5,5,5,5,5,5,5,0,0.021917808,0,0,0,0,0.95,20,50.45,3.631095476,1.027522936,109,53.83486239,3.754005093,1.052980132,151,55.74172185,3.748577788,1.121338912,239,64.94560669,3.761256615,1.198924731,372,72.1344086,3.698002822
0.35890411,3.77260274,1,100,100,1,0,1,District 6,house,2,1,1,1,141,2,14,138,21,21,5,5,5,5,5,5,5,1,0.35890411,0.805555556,36,94.27777778,3.851721298,1.277419355,155,138.7677419,3.900706406,1.275862069,290,129.3793103,3.974067317,1.272206304,349,121.5386819,3.949633617,1.267716535,381,116.2782152,3.919926089,1.362285714,875,149.7382857,3.759658724
0.128767123,5.364383562,1,100,100,1,2,1,District 19,house,12,2,3,6,412,2,7,26,1,1,5,5,5,5,5,5,5,1,0.128767123,1.578723404,235,210.1319149,3.646993964,1.443223443,546,153.0054945,3.620611605,1.436363636,1100,158.8572727,3.674876304,1.437643458,1307,159.3802601,3.705039296,1.423752635,1423,156.7470134,3.717518878,1.406633907,1628,151.3089681,3.740923853
0.367123288,4.857534247,1,100,100,1,83,1,District 17,house,12,4,4,16,331,2,30,178,21,21,4.9,5,4.81,5,5,4.95,4.76,1,0.367123288,1.555555556,36,197.5277778,3.821196324,1.5,422,179.1800948,3.696103036,1.444652908,1066,168.2054409,3.674608231,1.42707494,1241,158.5737309,3.688545144,1.434081346,1426,156.5568022,3.702539924,1.402676399,1644,148.4002433,3.73559823
0.205479452,0.383561644,1,100,100,0,0,1,District 5,house,12,3,4,6,202,1,365,67,8,8,4.63,4.88,5,5,4.75,4.88,4.88,1,0.205479452,1,3,62,4.546558704,1.205607477,107,113.1962617,3.769528359,1.241509434,265,123.509434,3.908421037,1.27613941,373,117.4155496,3.908261183,1.277083333,480,120.3125,3.895754253,1.315901814,937,139.0320171,3.781515351
0.282191781,0.38630137,1,100,96,0,0,1,District 19,house,6,1,1,4,155,2,25,74,17,17,4.88,4.82,4.88,4.88,5,5,4.94,1,0.282191781,1.470175439,285,247.1754386,3.774169618,1.393416928,638,180.2601881,3.714275566,1.409978308,922,164.8611714,3.725719068,1.41816758,1277,155.6468285,3.724739605,1.419334187,1562,155.6805378,3.756377781,1.402007084,1694,152.7927981,3.754209902
0.205479452,7.076712329,1,99,100,0,33,1,District 2,house,10,3,3,6,456,2,1125,50,1,1,5,5,5,5,5,5,5,1,0.205479452,0.857142857,7,47,4.233089809,1.097560976,41,68.19512195,3.776719523,1.35971223,139,128.057554,3.754747435,1.278443114,334,117.8622754,3.81964183,1.3039807,829,133.7768396,3.775578156,1.333034915,1117,145.5219338,3.754640036
0.04109589,4.619178082,1,97,96,0,0,1,District 5,house,10,3,3,3,290,1,7,49,3,3,4.33,4.67,4,4.67,4.67,4.67,4.33,0,0.04109589,1,3,62,4.546558704,1.060240964,83,125.5662651,3.808404551,1.203791469,211,111.9810427,3.830278772,1.284946237,372,119.0107527,3.909933862,1.290448343,513,121.4639376,3.840532079,1.316230366,955,140.9361257,3.778141998
0.279452055,0.383561644,1,100,100,0,0,1,District 19,house,3,1,1,2,230,1,1125,325,9,9,5,5,5,4.89,5,5,5,0,0.279452055,1.449367089,316,228.9936709,3.730776032,1.389240506,632,180.1946203,3.710547724,1.412765957,940,165.2585106,3.730005354,1.41554322,1261,155.7010309,3.727111191,1.417256922,1553,155.3541533,3.756544904,1.401896858,1687,152.7883817,3.752762002
0.367123288,5.802739726,1,99,100,0,31,1,District 19,house,6,1,1,3,125,2,29,252,13,13,4.54,4.69,4.62,5,4.92,4.77,4.62,1,0.367123288,1.594827586,116,214.7931034,3.688509195,1.535238095,525,167.9638095,3.587509088,1.46193952,959,164.8467153,3.672682122,1.427547771,1256,158.8630573,3.693537964,1.424911032,1405,155.9992883,3.715439402,1.427238806,1608,150.0223881,3.713805466
0.353424658,0.378082192,1,100,100,1,3,1,District 16,house,10,2.5,3,4,216,31,1125,83,6,6,5,4.83,4.67,5,5,4.5,4.33,0,0.353424658,1.142857143,14,46.92857143,4.019096031,1.28,50,66.4,3.90350551,1.139344262,122,55.26229508,3.783893021,1.257281553,206,66.05339806,3.676051041,1.222222222,288,65.11111111,3.653159471,1.194148936,376,69.60904255,3.660346454
0.364383562,4.857534247,1,100,100,1,83,1,District 6,house,10,4,3,14,353,2,30,240,21,21,4.81,4.81,4.71,4.9,4.71,4.81,4.86,1,0.364383562,0.953488372,43,86.3255814,3.722026739,1.254054054,185,149.0216216,3.94733284,1.267558528,299,129.8561873,3.981991186,1.276536313,358,121.0027933,3.937311956,1.253041363,411,114.3479319,3.913428431,1.320418848,955,142.1403141,3.809911158
0.320547945,5.928767123,1,100,100,0,1,1,District 5,house,6,1,2,3,185,1,365,307,12,12,5,5,5,5,5,4.67,4.83,1,0.320547945,1.2,15,57.4,4.193434073,1.159090909,44,46.54545455,3.668079382,1.202898551,138,102.384058,3.753435854,1.280112045,357,121.302521,3.862108352,1.295492487,599,118.3806344,3.829931038,1.314343845,983,138.8006104,3.780326169
0.046575342,4.095890411,3,89,100,1,1,1,District 34,house,2,1,1,1,70,30,1125,314,1,1,5,5,5,5,5,5,5,1,0.046575342,1.671232877,73,68.17808219,3.613286504,1.676258993,139,73.3381295,3.50707355,1.666666667,144,72.71527778,3.495508873,1.67114094,149,76.59060403,3.517565318,1.648148148,216,106.5740741,3.599640156,1.598669623,451,113.616408,3.561342834
0.35890411,0.378082192,1,100,100,1,3,1,District 16,house,10,2.5,3,6,222,31,365,83,6,6,4.83,4.67,4.83,4.83,4.67,4.17,4.67,0,0.35890411,1.153846154,13,46.07692308,3.967514559,1.291666667,48,67.625,3.923075593,1.138211382,123,54.99186992,3.766433432,1.253588517,209,65.18660287,3.672443225,1.235294118,272,67.05514706,3.666591754,1.197831978,369,67.16531165,3.660203309
0.336986301,0.378082192,1,100,100,1,3,1,District 16,house,10,2.5,3,4,188,31,365,104,6,6,4.83,5,4.83,5,4.83,4.5,4.83,0,0.336986301,1.142857143,14,47.21428571,3.955026767,1.269230769,52,65.57692308,3.927221329,1.132231405,121,55.66942149,3.783484423,1.264705882,204,66.84803922,3.676431396,1.221830986,284,66.44366197,3.642784854,1.198966408,387,68.97157623,3.671376577
0.002739726,0.77260274,1,100,64,1,0,1,District 19,house,5,2,2,2,712,30,1125,89,1,1,5,5,5,5,5,5,5,0,0.002739726,1.403800475,421,171.8931116,3.669156862,1.401084011,738,167.8861789,3.727769743,1.430290873,997,168.7833501,3.715186863,1.405405405,1221,155.1154791,3.736012984,1.408256881,1526,152.102228,3.739568342,1.395098625,1673,151.0113568,3.750750218
